PERMIT NUMBER,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ISSUED DATE,EXPIRATION DATE,PAYMENT DATE,ADDRESS,ADDRESS NUMBER START,ADDRESS NUMBER,STREET DIRECTION,STREET,STREET TYPE,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LATITUDE,LONGITUDE,LOCATION
1131142,379856,1,1151-1155 N. WELLS CORPORATION,HASHBROWNS ON WELLS,03/07/2018,12/01/2018,03/07/2018,1149-1155 N WELLS ST,1149,1149-1155,N,WELLS,ST,CHICAGO,IL,,27,51,27-51,18,41.903535619,-87.634320595,"(41.90353561893021, -87.6343205948647)"
1131112,315884,1,4555 N RAVENSWOOD INC.,O'SHAUGHNESSY'S PUBLIC HOUSE,03/07/2018,12/01/2018,03/07/2018,4557 N RAVENSWOOD AVE,4557,4557,N,RAVENSWOOD,AVE,CHICAGO,IL,60640,47,5,47-5,19,41.965024223,-87.673930014,"(41.96502422260248, -87.67393001432491)"
1131557,394947,1,4 STAR 160 LLC,THE WINDSOR,03/06/2018,12/01/2018,03/06/2018,160 E HURON ST,160,160,E,HURON,ST,CHICAGO,IL,60611,42,38,42-38,18,41.895067022,-87.623027214,"(41.89506702242011, -87.6230272144113)"
1131556,395004,1,4 STAR 20 NORTH LLC,REMINGTON'S,03/06/2018,12/01/2018,03/06/2018,20 N MICHIGAN AVE,20,20,N,MICHIGAN,AVE,CHICAGO,IL,60602,42,9,42-9,1,41.882540202,-87.624530945,"(41.88254020245772, -87.62453094472777)"
1131535,16163,1,MAX ENTERPRISES LTD.,DUNLAY'S ON CLARK,03/06/2018,12/01/2018,03/06/2018,2600 N CLARK ST,2600,2600,N,CLARK,ST,CHICAGO,IL,60614,43,45,43-45,19,41.929600584,-87.643051212,"(41.92960058367002, -87.64305121220876)"
1131380,300008,1,"DUNLAY'S ROSCOE, LLC",FRASCA,03/06/2018,12/01/2018,03/06/2018,3356-3358 N PAULINA ST,3356,3356-3358,N,PAULINA,ST,CHICAGO,IL,60657,47,38,47-38,19,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
1131373,247121,28,"O' DADDY, LLC",SMOKE DADDY,03/06/2018,12/01/2018,03/06/2018,1804-1806 W DIVISION ST,1804,1804-1806,W,DIVISION,ST,CHICAGO,IL,60622,1,5,1-5,14,41.903372714,-87.67259245,"(41.903372713964224, -87.67259244953756)"
1131268,207596,1,TARASCAS INC.,TARASCAS INTERNATIONAL,03/06/2018,12/01/2018,03/06/2018,2585 N CLARK ST,2585,2585,N,CLARK,ST,CHICAGO,IL,60614,43,33,43-33,19,41.93003288,-87.643254335,"(41.930032879745134, -87.64325433485949)"
1131204,375959,1,WHM REVERE LLC,WYNDHAM GRAND CHICAGO RIVERFRONT,03/06/2018,12/01/2018,03/06/2018,71 E WACKER DR,71,71,E,WACKER,DR,CHICAGO,IL,60601,42,9,42-9,1,41.887756523,-87.625518192,"(41.88775652273528, -87.62551819161445)"
1131159,422943,1,LOCA 13 LLC,SUNNY SIDE UP,03/06/2018,12/01/2018,03/06/2018,1028 N CLARK ST,1028,1028,N,CLARK,ST,CHICAGO,,60610,2,32,2-32,18,41.901470841,-87.631524265,"(41.90147084066816, -87.63152426517486)"
1131111,246900,1,CASDAN INC.,BELLA! BACINO'S,03/06/2018,12/01/2018,03/06/2018,75 E WACKER DR,75,75,E,WACKER,DR,CHICAGO,IL,60601,42,9,42-9,1,41.887861892,-87.625413041,"(41.88786189172989, -87.62541304135654)"
1131076,405536,1,4 STAR 3358 SOUTHPORT LLC,TUCO & BLONDIE,03/06/2018,12/01/2018,02/06/2018,3356-3358 N SOUTHPORT AVE,3356,3356-3358,N,SOUTHPORT,AVE,CHICAGO,IL,60657,44,47,44-47,19,41.943306956,-87.664061382,"(41.94330695630928, -87.66406138245193)"
1131075,371106,4,"SOUTHPORT GRILL, LLC",ELLA ELLI,03/06/2018,12/01/2018,02/06/2018,1349 W CORNELIA AVE,1349,1349,W,CORNELIA,AVE,CHICAGO,IL,60657,44,11,44-11,19,41.945142728,-87.663467673,"(41.94514272798209, -87.66346767341)"
1131073,371106,1,"SOUTHPORT GRILL, LLC",CROSBY'S KITCHEN,03/06/2018,12/01/2018,02/06/2018,3455-3457 N SOUTHPORT AVE,3455,3455-3457,N,SOUTHPORT,AVE,CHICAGO,IL,60657,44,11,44-11,19,41.945073983,-87.663816175,"(41.945073982933394, -87.66381617475186)"
1132168,417650,1,"FIRST WURST, LLC",DOG HAUS,03/02/2018,12/01/2018,03/02/2018,2464 N LINCOLN AVE,2464,2464,N,LINCOLN,AVE,CHICAGO,,60614,43,16,43-16,19,41.926744719,-87.65078998,"(41.92674471870681, -87.65078998020067)"
1131971,251661,1,TAAC CORP.,TUMANS,03/02/2018,12/01/2018,03/02/2018,2159 W CHICAGO AVE,2159,2159,W,CHICAGO,AVE,CHICAGO,IL,60622,1,11,1-11,12,41.89571957,-87.68182312,"(41.8957195700408, -87.68182311956286)"
1131970,23392,1,"1801 DIVISION, INC.",MAC'S AMERICAN FOOD,03/02/2018,12/01/2018,03/02/2018,1801 W DIVISION ST,1801,1801,W,DIVISION,ST,CHICAGO,IL,60622,1,3,1-3,12,41.903156154,-87.672422319,"(41.90315615397302, -87.67242231949352)"
1131963,403143,1,"CHARMERS, INC.",CHARMERS CAFE,03/02/2018,12/01/2018,03/02/2018,1500 W JARVIS AVE,1500,1500,W,JARVIS,AVE,CHICAGO,IL,60626,49,5,49-5,24,42.016157042,-87.668252474,"(42.01615704190619, -87.66825247379121)"
1131926,375950,1,CHRISJOAN LLC,ALEGRIAS SEAFOOD,03/02/2018,12/01/2018,03/02/2018,1024 N ASHLAND AVE,1024,1024,N,ASHLAND,AVE,CHICAGO,IL,60622,1,2,1-2,12,41.900452559,-87.667560098,"(41.90045255936403, -87.66756009821935)"
1131904,314886,1,228 CHICAGO LLC,FARMHOUSE,03/02/2018,12/01/2018,03/02/2018,228 W CHICAGO AVE,228,228,W,CHICAGO,AVE,CHICAGO,IL,60654,27,28,27-28,18,41.896700058,-87.635460848,"(41.89670005827599, -87.63546084750608)"
1131317,62520,1,"HIDEOUT INN, INC.",HIDEOUT,03/02/2018,12/01/2018,03/02/2018,1354 W WABANSIA AVE,1354,1354,W,WABANSIA,AVE,CHICAGO,IL,60622,2,46,2-46,14,41.913784407,-87.6624471,"(41.91378440726453, -87.66244709996673)"
1131264,64797,2,1031 RUSH LP,TAVERN ON RUSH,03/02/2018,12/01/2018,03/02/2018,1031 N RUSH ST,1031,1031,N,RUSH,ST,CHICAGO,IL,60611,42,1,42-1,18,41.901642657,-87.627773404,"(41.90164265712363, -87.62777340422664)"
1131193,205630,1,"BELLRUSH RESTAURANT, LLC",LUXBAR,03/02/2018,12/01/2018,03/02/2018,18-20 E BELLEVUE PL,18,18-20,E,BELLEVUE,PL,CHICAGO,IL,60611,42,1,42-1,18,41.901679928,-87.627580407,"(41.90167992821145, -87.62758040653326)"
1131192,273826,2,"ITALIAN WINE BAR - 626 N. STATE, LLC",QUARTINO,03/02/2018,12/01/2018,03/02/2018,626 N STATE ST,626,626,N,STATE,ST,CHICAGO,IL,60654,42,22,42-22,18,41.893235481,-87.628265053,"(41.893235480838335, -87.62826505339065)"
1131191,21359,1,"Ralph Lauren Lifestyles Concepts, LLC",RL,03/02/2018,12/01/2018,03/02/2018,115 E CHICAGO AVE,115,115,E,CHICAGO,AVE,CHICAGO,IL,60611,42,48,42-48,18,41.896615843,-87.62473177,"(41.896615842663785, -87.62473176968788)"
1131177,64192,2,GIBSONS L.L.C.,GIBSONS STEAK HOUSE,03/02/2018,12/01/2018,03/02/2018,1028 N RUSH ST,1028,1028,N,RUSH,ST,CHICAGO,IL,60611,42,24,42-24,18,41.901488534,-87.628012422,"(41.901488534319434, -87.62801242215315)"
1131176,359320,1,"GRG-US CELLULAR FIELD MANAGEMENT COMPANY, LLC",CHISOX BAR & GRILL,03/02/2018,12/01/2018,03/02/2018,320 W 35TH ST,320,320,W,35TH,ST,CHICAGO,IL,60616,11,31,11-31,9,41.831008088,-87.634932486,"(41.83100808816173, -87.63493248572952)"
1131172,360948,1,"WILDBERRY PANCAKES & CAFE III INC.,",WILDBERRY PANCAKES & CAFE,03/02/2018,12/01/2018,03/02/2018,130 E RANDOLPH ST,130,130,E,RANDOLPH,ST,CHICAGO,IL,60601,42,44,42-44,1,41.884588372,-87.623272561,"(41.884588371969095, -87.62327256105529)"
1131153,12619,1,HUGO'S L.L.C.,HUGO'S FROG BAR,03/02/2018,12/01/2018,03/02/2018,1024 N RUSH ST,1024,1024,N,RUSH,ST,CHICAGO,IL,60611,42,24,42-24,18,41.901384635,-87.627963606,"(41.901384634926615, -87.62796360567829)"
1131137,372969,1,"SUPERIOR 42, INC.",SUNNY SIDE UP,03/02/2018,12/01/2018,03/02/2018,42 E SUPERIOR ST,42,42,E,SUPERIOR,ST,CHICAGO,IL,60611,42,19,42-19,18,41.895812575,-87.626589024,"(41.89581257468186, -87.62658902428436)"
1131091,15867,1,"HARDTALES, INC.",BROWNSTONE TAVERN & GRILL,03/02/2018,12/01/2018,03/02/2018,3937 N LINCOLN AVE,3937,3937,N,LINCOLN,AVE,CHICAGO,IL,60613,47,29,47-29,19,41.953389927,-87.678056694,"(41.95338992735259, -87.67805669448816)"
1130983,86582,2,"SAM AND JOE'S LIQUORS, INC.",XIPPO,03/02/2018,12/01/2018,03/01/2018,3759 N DAMEN AVE,3759,3759,N,DAMEN,AVE,CHICAGO,IL,60618,47,27,47-27,19,41.95046614,-87.678505891,"(41.950466140039374, -87.67850589129722)"
1130971,415655,1,MAISON MARCEL LLC,MAISON MARCEL,03/02/2018,12/01/2018,03/01/2018,3114 N BROADWAY,3114,3114,N,BROADWAY,,CHICAGO,IL,60657,44,21,44-21,19,41.938117063,-87.644482818,"(41.93811706325153, -87.64448281820779)"
1131068,5466,2,"BIG CHICKS, INC.",TWEET,02/27/2018,12/01/2018,02/08/2018,5020 N SHERIDAN RD,5020,5020,N,SHERIDAN,RD,CHICAGO,IL,60640,48,40,48-40,20,41.973950993,-87.655091689,"(41.97395099252853, -87.65509168924237)"
1131060,5466,1,"BIG CHICKS, INC.","BIG CHICKS, INC.",02/27/2018,12/01/2018,02/06/2018,5024 N SHERIDAN RD,5024,5024,N,SHERIDAN,RD,CHICAGO,IL,60640,48,40,48-40,20,41.974069119,-87.655094492,"(41.97406911941592, -87.6550944919287)"
1130984,63423,1,MICHAEL PROSKIN,SLUGGERS GRILL,02/27/2018,12/01/2018,02/01/2018,3540 N CLARK ST,3540,3540,N,CLARK,ST,CHICAGO,IL,60657,44,38,44-38,19,41.946576955,-87.656187541,"(41.946576955272015, -87.65618754109963)"
1130986,85280,5,"952-6 W ADDISON, INC.",SPORTS CORNER,02/22/2018,12/01/2018,02/06/2018,952-956 W ADDISON ST,952,952-956,W,ADDISON,ST,CHICAGO,IL,60613,44,28,44-28,19,41.9473594,-87.654019314,"(41.947359400317886, -87.65401931422167)"
1131040,369504,12,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #22423,02/21/2018,12/01/2018,01/24/2018,1230 N WELLS ST,1230,1230,N,WELLS,ST,CHICAGO,IL,60610,2,30,2-30,18,41.904829526,-87.634661055,"(41.90482952578996, -87.63466105494275)"
1131034,369504,14,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #8954,02/21/2018,12/01/2018,01/24/2018,4558 N KEDZIE AVE,4558,4558,N,KEDZIE,AVE,CHICAGO,IL,60625,33,3,33-3,17,41.964611762,-87.708499442,"(41.96461176175771, -87.70849944208983)"
1131004,369504,13,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #11719,02/21/2018,12/01/2018,01/24/2018,116 S HALSTED ST,116,116,S,HALSTED,ST,CHICAGO,IL,60661,27,58,27-58,12,41.879942323,-87.647452744,"(41.8799423230123, -87.64745274382807)"
1131003,369504,17,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #226,02/21/2018,12/01/2018,01/24/2018,1530 E 53RD ST,1530,1530,E,53RD,ST,CHICAGO,IL,60615,4,47,4-47,2,41.799667123,-87.587814524,"(41.79966712287017, -87.58781452378159)"
1131054,314458,1,"BWR BRIDGEPORT, LLC.",BUFFALO WINGS AND RINGS,02/20/2018,12/01/2018,02/16/2018,3434 S HALSTED ST,3434,3434,S,HALSTED,ST,CHICAGO,IL,60608,11,16,11-16,9,41.831724396,-87.646276392,"(41.831724396177286, -87.6462763924342)"
1130980,13,2,"BLEACHERS, INC.",Murphy's Bleachers,02/20/2018,12/01/2018,02/05/2018,3653-55 N SHEFFIELD AVE,3653,3653-55,N,SHEFFIELD,AVE,CHICAGO,IL,60613,44,28,44-28,19,41.948788471,-87.654229117,"(41.94878847107489, -87.65422911685373)"
1130979,262107,1,"SOUTHPORT GROCERY AND CAFE, INC.","SOUTHPORT GROCERY AND CAFE, INC.",02/20/2018,12/01/2018,02/16/2018,3552 N SOUTHPORT AVE,3552,3552,N,SOUTHPORT,AVE,CHICAGO,IL,60657,44,43,44-43,19,41.946827312,-87.664156005,"(41.94682731238705, -87.6641560054108)"
1131089,333028,1,DIVISION STREET CAFE LLC,THE ANTHEM,02/15/2018,12/01/2018,02/15/2018,1725 W DIVISION ST,1725,1725,W,DIVISION,ST,CHICAGO,IL,60622,1,47,1-47,12,41.903178148,-87.671043189,"(41.903178147501755, -87.67104318924731)"
1131047,21063,2,"2100 WEST IRVING PARK ROAD, INC.",O'DONOVAN'S,02/15/2018,12/01/2018,02/14/2018,2100 W IRVING PARK RD,2100,2100,W,IRVING PARK,RD,CHICAGO,IL,60618,47,35,47-35,19,41.954229641,-87.681246806,"(41.95422964091824, -87.68124680611072)"
1131010,373421,1,"HOMESLYCE IS WHERE THE HEART IS, LLC",HOMESLYCE WHEEL HOUSE,02/14/2018,12/01/2018,01/31/2018,934-938 W WEBSTER AVE,934,934-938,W,WEBSTER,AVE,CHICAGO,IL,60614,43,21,43-21,18,41.921866539,-87.652423053,"(41.921866539026375, -87.65242305270903)"
1131090,294753,1,FULTON PEORIA PARTNERS LLC,EMPORIUM FULTON MARKET,02/13/2018,12/01/2018,02/13/2018,845 W FULTON MARKET,845,845,W,FULTON MARKET,,CHICAGO,IL,60607,27,1,27-1,12,41.886665089,-87.649255132,"(41.8866650892547, -87.64925513167934)"
1131085,216381,1,SOUTHPORT ENTERPRISE CO.,DIAG BAR & GRILL/ 404 WINE BAR,02/13/2018,12/01/2018,02/13/2018,2852-2856 N SOUTHPORT AVE,2852,2852-2856,N,SOUTHPORT,AVE,CHICAGO,IL,60657,32,18,32-18,19,41.934059788,-87.663764148,"(41.934059787787334, -87.66376414809145)"
1131084,9244,19,TRATTORIA PIZZERIA ROMA INC.,WOODIE'S FLAT,02/13/2018,12/01/2018,02/13/2018,1535 N WELLS ST,1535,1535,N,WELLS,ST,CHICAGO,IL,60610,27,54,27-54,18,41.910189525,-87.634533167,"(41.91018952506366, -87.63453316663663)"
1131081,365841,2,"ONION DIVISION ENTERPRISES, LLC",FAT POUR,02/13/2018,12/01/2018,02/13/2018,2005-2007 W DIVISION ST,2005,2005-2007,W,DIVISION,ST,CHICAGO,IL,60622,1,3,1-3,12,41.903076749,-87.677527824,"(41.903076748534474, -87.67752782419221)"
1131046,14216,1,1964 W SHEFFIELD CORP,TWISTED LIZARD,02/13/2018,12/01/2018,02/09/2018,1964 N SHEFFIELD AVE,1964,1964,N,SHEFFIELD,AVE,CHICAGO,IL,60614,43,51,43-51,18,41.917838355,-87.653505403,"(41.91783835466482, -87.65350540257546)"
1131064,63414,173,STARBUCKS CORPORATION,STARBUCKS COFFEE #2201A,02/08/2018,12/01/2018,01/24/2018,3549 N SHEFFIELD AVE,3549,3549,N,SHEFFIELD,AVE,CHICAGO,IL,60657,44,36,44-36,19,41.946868052,-87.654170779,"(41.94686805180506, -87.65417077896993)"
1131043,63414,82,STARBUCKS CORPORATION,STARBUCKS COFFEE #2515,02/08/2018,12/01/2018,01/24/2018,2275 N LINCOLN AVE,2275,2275,N,LINCOLN,AVE,CHICAGO,IL,60614,43,35,43-35,18,41.92361621,-87.645991122,"(41.92361620972698, -87.64599112233753)"
1131037,63414,19,STARBUCKS CORPORATION,STARBUCKS COFFEE #236,02/08/2018,12/01/2018,01/24/2018,39 W DIVISION ST,39,39,W,DIVISION,ST,CHICAGO,IL,60610,2,36,2-36,18,41.903812639,-87.630056903,"(41.903812639001785, -87.63005690305373)"
1131030,63414,80,STARBUCKS CORPORATION,STARBUCKS COFFEE #2514,02/08/2018,12/01/2018,01/24/2018,3045 N GREENVIEW AVE,3045,3045,N,GREENVIEW,AVE,CHICAGO,IL,60657,32,18,32-18,19,41.937513752,-87.666019096,"(41.93751375164846, -87.66601909618618)"
1130998,63414,33,STARBUCKS CORPORATION,STARBUCKS COFFEE #282,02/08/2018,12/01/2018,01/24/2018,555 S DEARBORN ST,555,555,S,DEARBORN,ST,CHICAGO,IL,,4,49,4-49,1,41.874662881,-87.629065289,"(41.874662880779674, -87.62906528869487)"
1130997,63414,92,STARBUCKS CORPORATION,STARBUCK'S COFFEE #2636,02/08/2018,12/01/2018,01/24/2018,1701 W DIVISION ST,1701,1701,W,DIVISION,ST,CHICAGO,IL,60622,1,47,1-47,12,41.903195593,-87.669965312,"(41.90319559301502, -87.66996531168556)"
1130991,63414,34,STARBUCKS CORPORATION,STARBUCKS COFFEE #2223,02/08/2018,12/01/2018,01/24/2018,3350 N LINCOLN AVE,3350,3350,N,LINCOLN,AVE,CHICAGO,IL,60657,47,38,47-38,19,41.943047201,-87.671180893,"(41.94304720068851, -87.6711808928035)"
1130990,63414,125,STARBUCKS CORPORATION,STARBUCKS COFFEE #13522,02/08/2018,12/01/2018,01/24/2018,3232 W FOSTER AVE,3232,3232,W,FOSTER,AVE,CHICAGO,IL,60625,39,43,39-43,17,41.975840774,-87.710038349,"(41.97584077440042, -87.71003834908514)"
1131052,396921,1,THE VIG CHICAGO LLC.,THE VIG CHICAGO,02/07/2018,12/01/2018,02/05/2018,1527 N WELLS ST,1527,1527,N,WELLS,ST,CHICAGO,IL,60610,27,54,27-54,18,41.909971084,-87.63452635,"(41.909971084054995, -87.63452634973525)"
1131069,368271,1,"MAS ALLA DEL SOL, INC.",MAS ALLA DEL SOL,02/02/2018,12/01/2018,02/02/2018,5848 N BROADWAY,5848,5848,N,BROADWAY,,CHICAGO,IL,60660,48,48,48-48,20,41.988433581,-87.660363698,"(41.988433580819205, -87.660363697635)"
1131033,63414,6,STARBUCKS CORPORATION,STARBUCKS COFFEE #206,02/02/2018,12/01/2018,01/24/2018,2063 N CLARK ST,2063,2063,N,CLARK,ST,CHICAGO,IL,60614,43,43,43-43,18,41.920148393,-87.637024697,"(41.92014839268424, -87.63702469696462)"
1131009,3642,1,"IL VICINATO, INC.",IL VICINATO INC,02/02/2018,12/01/2018,01/29/2018,2435 S WESTERN AVE,2435,2435,S,WESTERN,AVE,CHICAGO,IL,60608,25,5,25-5,10,41.847385063,-87.685363435,"(41.847385062646644, -87.68536343468041)"
1131005,398059,1,"HAPPY CAMPER PIZZERIA, LLC",HAPPY CAMPER,02/02/2018,12/01/2018,01/31/2018,1209 N WELLS ST,1209,1209,N,WELLS,ST,CHICAGO,IL,60610,2,19,2-19,18,41.904158587,-87.634342762,"(41.9041585871483, -87.63434276178984)"
1131954,402828,1,"CENTRAL FLORIDA RESTAURANTS, INC.",TGI FRIDAY'S,04/02/2018,12/01/2018,03/30/2018,153 E ERIE ST,153,153,E,ERIE,ST,CHICAGO,IL,60611,42,53,42-53,18,41.894042358,-87.623385155,"(41.89404235828321, -87.62338515545798)"
1131876,242795,2,"2416 W SCHUBERT, INC.",FAT WILLY'S RIB SHACK,04/02/2018,12/01/2018,03/30/2018,2416-22 W SCHUBERT AVE,2416,2416-22,W,SCHUBERT,AVE,CHICAGO,IL,60647,32,39,32-39,14,41.930454015,-87.688580255,"(41.930454015237366, -87.68858025477232)"
1132285,402530,1,312 PIZZA VENTURES LLC,PARLOR PIZZA BAR,03/30/2018,12/01/2018,03/30/2018,1824-1826 W DIVISION ST,1824,1824-1826,W,DIVISION,ST,CHICAGO,IL,60622,1,5,1-5,14,41.90335951,-87.673397338,"(41.90335951000414, -87.67339733788289)"
1132276,301126,1,"24 SOUTH MICHIGAN, LLC",THE GAGE,03/30/2018,12/01/2018,03/30/2018,24 S MICHIGAN AVE,24,24,S,MICHIGAN,AVE,CHICAGO,IL,60603,42,9,42-9,1,41.881514411,-87.624495596,"(41.88151441122683, -87.62449559602777)"
1132275,352829,1,"HENRI, LLC",ACANTO,03/30/2018,12/01/2018,03/30/2018,18 S MICHIGAN AVE,18,18,S,MICHIGAN,AVE,CHICAGO,IL,60603,42,9,42-9,1,41.881658739,-87.624500099,"(41.88165873896031, -87.62450009856119)"
1132274,402361,1,"MICHIGAN AVENUE ENTERPRISES, LLC",BEACON TAVERN,03/30/2018,12/01/2018,03/30/2018,405 N WABASH AVE,405,405,N,WABASH,AVE,CHICAGO,IL,60611,42,55,42-55,18,41.889465329,-87.626509274,"(41.889465328771564, -87.62650927363448)"
1132272,300016,1,"MOONSTONE FOODS ENTERPRICES, LLC",DUNKIN DONUTS BASKIN ROBBINS,03/30/2018,12/01/2018,03/30/2018,600 S WABASH AVE,600,600,S,WABASH,AVE,CHICAGO,IL,60605,4,49,4-49,1,41.87434258,-87.62614177,"(41.87434258001862, -87.62614177042674)"
1132271,394647,1,"EMERALD FOODS, LLC",DUNKIN DONUTS,03/30/2018,12/01/2018,03/30/2018,205 W WACKER DR,205,205,W,WACKER,DR,CHICAGO,IL,60606,42,9,42-9,1,41.886707304,-87.634150393,"(41.886707304096035, -87.63415039321221)"
1132270,266713,1,CRYSTAL FOODS INC.,DUNKIN DONUTS BASKIN ROBBINS TOGO'S,03/30/2018,12/01/2018,03/30/2018,200 E OHIO ST,200,200,E,OHIO,ST,CHICAGO,IL,60611,42,41,42-41,18,41.892671291,-87.622572202,"(41.89267129068561, -87.62257220248128)"
1132269,8883,2,GOLD COAST FOODS INC,BASKIN ROBBINS,03/30/2018,12/01/2018,03/30/2018,31 E ADAMS ST,31,31,E,ADAMS,ST,CHICAGO,IL,60603,42,9,42-9,1,41.87939908,-87.626559106,"(41.879399079856356, -87.62655910577415)"
1132262,338777,1,"PEARL FOODS ENTERPRISES, LLC",DUNKIN DONUTS,03/30/2018,12/01/2018,03/30/2018,117 S CLINTON ST,117,117,S,CLINTON,ST,CHICAGO,IL,60661,42,12,42-12,1,41.880023522,-87.640988575,"(41.88002352164489, -87.6409885748007)"
1132261,295236,2,RIVER FOODS ENTERPRISES LLC.,DUNKIN DONUTS,03/30/2018,12/01/2018,03/30/2018,27 E LAKE ST,27,27,E,LAKE,ST,CHICAGO,IL,60601,42,9,42-9,1,41.885642588,-87.626930025,"(41.88564258759103, -87.62693002456231)"
1132260,85681,1,PLATINUM FOODS INC,DUNKIN DONUTS,03/30/2018,12/01/2018,03/30/2018,39 W JACKSON BLVD,39,39,W,JACKSON,BLVD,CHICAGO,IL,60604,4,49,4-49,1,41.878057652,-87.629268945,"(41.87805765240321, -87.62926894464043)"
1132259,403344,1,"SAPPHIRE FOODS, LLC",DUNKIN DONUTS,03/30/2018,12/01/2018,03/30/2018,1015 W LAKE ST,1015,1015,W,LAKE,ST,CHICAGO,IL,60607,27,57,27-57,12,41.885462128,-87.652806814,"(41.885462128295, -87.65280681385605)"
1132131,23432,1,"BRISAS, INC.",LONGMAN & EAGLE,03/30/2018,12/01/2018,03/30/2018,2657 N KEDZIE AVE,2657,2657,N,KEDZIE,AVE,CHICAGO,IL,60647,32,7,32-7,14,41.930126115,-87.707230807,"(41.93012611532404, -87.7072308071835)"
1132069,339662,1,"NEW WAVE COFFEE, LLC","NEW WAVE COFFEE, LLC",03/30/2018,12/01/2018,03/30/2018,3103 W LOGAN BLVD,3103,3103,W,LOGAN,BLVD,CHICAGO,IL,60647,32,30,32-30,14,41.928292712,-87.705061268,"(41.92829271174019, -87.70506126827188)"
1131977,356772,1,"KONISAN (OLD TOWN), INC.",KAMEHACHI,03/30/2018,12/01/2018,03/30/2018,1531 N WELLS ST,1531,1531,N,WELLS,ST,CHICAGO,IL,,27,54,27-54,18,41.910080242,-87.634529769,"(41.91008024220972, -87.63452976939911)"
1131976,395856,1,MALNACHI LLC,BUZZ BAIT,03/30/2018,12/01/2018,03/30/2018,1529 N WELLS ST,1529,1529,N,WELLS,ST,CHICAGO,IL,60610,27,54,27-54,18,41.910025601,-87.634528071,"(41.910025600781964, -87.63452807078373)"
1131718,9207,5,"UNCOMMON GROUND, INC.",UNCOMMON GROUND,03/30/2018,12/01/2018,03/27/2018,3800-04 N CLARK ST,3800,3800-04,N,CLARK,ST,CHICAGO,IL,60613,44,50,44-50,19,41.951064053,-87.659795128,"(41.951064053085005, -87.65979512802838)"
1131544,7551,90,"BOND DRUG COMPANY OF ILLINOIS, LLC",WALGREENS #15921,03/30/2018,12/01/2018,03/22/2018,410 N MICHIGAN AVE,410,410,N,MICHIGAN,AVE,CHICAGO,IL,60611,42,48,42-48,18,41.889874791,-87.624259761,"(41.8898747912625, -87.62425976144404)"
1131284,374408,1,BULERIAS INC.,BULERIAS INC.,03/30/2018,12/01/2018,03/30/2018,3656 N ASHLAND AVE,3656,3656,N,ASHLAND,AVE,CHICAGO,IL,60613,47,50,47-50,19,41.948664226,-87.669050788,"(41.948664225929576, -87.66905078783824)"
1132266,397498,1,"MG FRANKLIN, LLC",MIXED GREENS,03/29/2018,12/01/2018,03/29/2018,175 N FRANKLIN ST,175,175,N,FRANKLIN,ST,CHICAGO,IL,60606,42,9,42-9,1,41.885210727,-87.63525121,"(41.88521072667552, -87.63525120951385)"
1132265,393277,1,"COCHON VOLANT, LLC",COCHAN VOLANT,03/29/2018,12/01/2018,03/29/2018,100 W MONROE ST,100,100,W,MONROE,ST,CHICAGO,IL,60603,42,9,42-9,1,41.880805278,-87.630929332,"(41.88080527820392, -87.6309293321435)"
1132264,340593,2,NAS RESTAURANT GROUP INC.,MIXED GREENS,03/29/2018,12/01/2018,03/29/2018,308 W ERIE ST,308,308,W,ERIE,ST,CHICAGO,IL,60654,42,68,42-68,18,41.894072904,-87.636065857,"(41.89407290438245, -87.63606585655697)"
1132263,299612,1,"LAPDOG, INC.",R PUBLIC HOUSE,03/29/2018,12/01/2018,03/29/2018,1508 W JARVIS AVE,1508,1508,W,JARVIS,AVE,CHICAGO,IL,60626,49,5,49-5,24,42.01615267,-87.668564043,"(42.01615267045287, -87.66856404328705)"
1132135,342561,2,"ASSAULT AND BURGERY, L.L.C.",LOCKDOWN,03/14/2018,12/01/2018,03/13/2018,1022 N WESTERN AVE,1022,1022,N,WESTERN,AVE,CHICAGO,IL,,26,1,26-1,12,41.900177419,-87.687105134,"(41.90017741931994, -87.68710513447827)"
1132062,354274,1,PC STATE LLC,HASH HOUSE A GO GO,03/14/2018,12/01/2018,03/14/2018,1212 N STATE PKWY,1212,1212,N,STATE,PKWY,CHICAGO,IL,60610,2,30,2-30,18,41.904313032,-87.628838326,"(41.90431303155792, -87.62883832592267)"
1132013,410090,1,MENDOZA RAMOS INC.,KIE-GOL-LANEE COMIDA TRADICIONAL OAXAQUENA,03/14/2018,12/01/2018,03/14/2018,5004 N SHERIDAN RD,5004,5004,N,SHERIDAN,RD,CHICAGO,,60640,48,21,48-21,20,41.97347815,-87.655079589,"(41.973478149511195, -87.65507958945189)"
